"stop_id,C,254","stop_name,C,254","stop_lat,N,24,15","stop_lon,N,24,15","location_t,N,10,0","parent_sta,C,254","trip_count,N,2,0","trip_ids,C,251","route_ids,C,254","route_nams,C,109",subcounty,distance_from_cbd_km
0700MRT,Mukiriti,-1.282518,36.699162,0,,2,70002110 70102110,70601000211 70600010211,2 102,Dagoretti,13.06333010015393
0810EGT,87 Stage,-1.257979,36.701583,0,,5,70103110 80105111 80114110 80115110 80135110,70000010311 80500010511 80000114011 80000115011 80000135011,103 105 114W 115 135,Dagoretti,13.100809300339675
0811ETT,87 - Stage/Total,-1.257929206,36.70088053,0,,3,70103111 80105110 80135111,70000010311 80500010511 80000135011,103 105 135,Dagoretti,13.17826842381356
0810KIN,Mama Ngina,-1.257306933,36.69940531,0,,3,70103110 80105111 80135110,70000010311 80500010511 80000135011,103 105 135,Dagoretti,13.353325039704123
08007IV,Riva 87,-1.257205009,36.69942141,0,,1,80105110,80500010511,105,Dagoretti,13.354038856712915
0701GCU,Gachui,-1.281828,36.696257,0,,2,70002111 70102111,70601000211 70600010211,2 102,Dagoretti,13.3870020283178
0700GCP,Gachui/Ruthimitu Chief's Camp,-1.281721,36.695991,0,,2,70002110 70102110,70601000211 70600010211,2 102,Dagoretti,13.416723836359013
0711RSS,Ruthimitu Secondary School,-1.281587,36.695619,0,,2,70002111 70102111,70601000211 70600010211,2 102,Dagoretti,13.458281003014461
0811OKO,Kinoo,-1.25660035,36.69695646,0,,1,80114111,80000114011,114W,Dagoretti,13.636128088318676
0811KIN,Kinoo,-1.256539822,36.69691086,0,,2,80115111 80135111,80000115011 80000135011,115 135,Dagoretti,13.642543689399611
0801KGH,Kinoo Girls High School,-1.256448627,36.69672847,0,,1,70103111,70000010311,103,Dagoretti,13.664545822280656
0711NOI,Kinoo,-1.255981922,36.69540346,0,,1,70103111,70000010311,103,Dagoretti,13.819642071563699
0701ITG,PCEA Githima,-1.281495094,36.69193536,0,,1,70002111,70601000211,2,Dagoretti,13.86788610844741
0700KPG,Kanisani PCEA Githima,-1.28136,36.691763,0,,2,70002110 70102110,70601000211 70600010211,2 102,Dagoretti,13.88727398743537
0700MNO,Kinoo Mama Ngina,-1.255538231,36.69471145,0,,1,70103110,70000010311,103,Dagoretti,13.905577993783837
0800KIN,Kinoo,-1.255397,36.694309,0,,5,70103110 80105111 80114110 80115110 80135110,70000010311 80500010511 80000114011 80000115011 80000135011,103 105 114W 115 135,Dagoretti,13.952690024959002
0711TER,Shell/Dagoretti Police Station,-1.280550957,36.6906023,0,,1,70002111,70601000211,2,Dagoretti,14.01798648834382
0710SEL,Shell,-1.280461,36.690578,0,,1,70102110,70600010211,102,Dagoretti,14.02091146542478
0701SDP,Shell/Dagoretti Police Station,-1.280497,36.690566,0,,1,70102111,70600010211,102,Dagoretti,14.022154525760739
0811JMK,Jacmil Supermarket/Kinoo Stage,-1.25535965,36.69366002,0,,2,70103111 80105110,70000010311 80500010511,103 105,Dagoretti,14.023955060126111
0700SPC,Shell Dagoretti Police Station,-1.280904,36.69038,0,,1,70002110,70601000211,2,Dagoretti,14.04188296142331
0701ACH,Car Wash,-1.281108856,36.69028044,0,,1,70002111,70601000211,2,Dagoretti,14.052529346989887
0700RCR,Red Cross,-1.279765,36.689714,0,,1,70102110,70600010211,102,Dagoretti,14.118897976989896
0701KPC,Allmart Dagoretti Market,-1.285352,36.687338,0,,1,70002110,70601000211,2,Dagoretti,14.379207230354744
0710RCS,Cradles to Crayons,-1.277247995,36.68701082,0,,1,70102110,70600010211,102,Dagoretti,14.42970053455287
0713DMM,Dagoretti Market,-1.286346,36.686902,0,,1,70002111,70601000211,2,Dagoretti,14.429812962632454
0700AMD,Dagoretti Market,-1.286548376,36.68674529,0,,1,70002110,70601000211,2,Dagoretti,14.447768548909298
0703DGT,Dagoretti Market,-1.287717819,36.68631077,0,,2,70001110 70001111,70401000111 70401000111,1 1,Dagoretti,14.499847702585384
0711KNY,Kanyariri,-1.227579,36.698624,0,,2,70103111 70129111,70000010311 70000012911,103 129,Dagoretti,14.513532914181589
0700GPF,Zuku/Grace Pop/Dagoretti Flats,-1.276294,36.686224,0,,1,70102110,70600010211,102,Dagoretti,14.522404614798194
0700GBK,Green Belt/Kanyariri/Rukufi,-1.22779727,36.6981715,0,,2,70103110 70129110,70000010311 70000012911,103 129,Dagoretti,14.5487144175215
0711IUU,Rukubi,-1.227884656,36.69758677,0,,1,70103111,70000010311,103,Dagoretti,14.603493311557575
0710UML,Jamrose/Muthuli,-1.228297716,36.69633687,0,,1,70103110,70000010311,103,Dagoretti,14.71040303355191
0801MUC,Muthiga Academy,-1.252221465,36.68800056,0,,3,70103111 80105110 80135111,70000010311 80500010511 80000135011,103 105 135,Dagoretti,14.71620260135863
0711DRC,Dagoretti Rehabilitation Centre,-1.273861,36.684449,0,,1,70102111,70600010211,102,Dagoretti,14.736306721740291
0800MTG,Muthiga Academy,-1.251837,36.687823,0,,5,70103110 80105111 80114110 80115110 80135110,70000010311 80500010511 80000114011 80000115011 80000135011,103 105 114W 115 135,Dagoretti,14.745484444470751
0701DCT,Deliverance Church,-1.293618,36.683659,0,,1,70001111,70401000111,1,Dagoretti,14.830595336996295
0700DCR,Deliverance Church,-1.29428,36.683553,0,,1,70001110,70401000111,1,Dagoretti,14.84819697200781
0700ULT,Tulia,-1.251316434,36.68697059,0,,1,70103110,70000010311,103,Dagoretti,14.851320347771082
0700AKA,Mwathakado,-1.228764421,36.69442177,0,,1,70103110,70000010311,103,Dagoretti,14.883037002400075
0700HVE,Hopevision Academy/Karen End Flats,-1.296535,36.682916,0,,1,70001110,70401000111,1,Dagoretti,14.94132075078912
0701WMA,Kwa Mbao,-1.228891611,36.69344008,0,,1,70103111,70000010311,103,Dagoretti,14.977033163236463
0700MKC,Kwa Mbao/PCEA Kanyariri,-1.229011148,36.69312358,0,,1,70129110,70000012911,129,Dagoretti,15.003866776482083
0801AUT,Muthiga,-1.250597566,36.68566436,0,,1,80115111,80000115011,115,Dagoretti,15.011520554869662
0801TIG,Muthiga,-1.250704855,36.68557853,0,,1,80114111,80000114011,114W,Dagoretti,15.01789097185678
0701FRK,Karen End,-1.29787,36.68225,0,,1,70001111,70401000111,1,Dagoretti,15.030239924906304
0801HAI,Muthiga,-1.250553131,36.68536127,0,,1,80135111,80000135011,135,Dagoretti,15.045407493273162
0710MWA,Kwa Mbao,-1.229129201,36.69250667,0,,1,70103110,70000010311,103,Dagoretti,15.061412584614368
0701ACI,ACK St. Phillips/Kwa Headman/Kwa Chief,-1.229171,36.691852,0,,2,70103111 70129111,70000010311 70000012911,103 129,Dagoretti,15.126287231337653
0700KVE,Kwa Dereva,-1.229225761,36.69177175,0,,1,70103110,70000010311,103,Dagoretti,15.132049320449973
0810MTG,Muthiga,-1.249498,36.68443,0,,5,70103110 80105111 80114110 80115110 80135110,70000010311 80500010511 80000114011 80000115011 80000135011,103 105 114W 115 135,Dagoretti,15.174534687733054
0700KAC,ACK,-1.229338378,36.69127822,0,,1,70129110,70000012911,129,Dagoretti,15.177449306618028
0801MUM,Muthiga/Kikopey,-1.249619722,36.68435812,0,,2,70103111 80105110,70000010311 80500010511,103 105,Dagoretti,15.178927693221167
0701DNL,Denoil,-1.269155,36.680122,0,,1,70102111,70600010211,102,Dagoretti,15.261290928452246
0700HWA,Kwa Jehova,-1.229622728,36.68935776,0,,1,70103110,70000010311,103,Dagoretti,15.361442405820162
0711KRG,Kirunguro,-1.268466,36.679189,0,,1,70102111,70600010211,102,Dagoretti,15.37250957129495
0700KRR,Kirunguro Junction,-1.268223,36.678906,0,,1,70102110,70600010211,102,Dagoretti,15.40671131828375
0711MUR,Muthure,-1.229717731,36.68759286,0,,2,70103111 70129111,70000010311 70000012911,103 129,Dagoretti,15.538340427435932
0801DMN,Dominion Church,-1.24756515,36.68145061,0,,2,70103111 80105110,70000010311 80500010511,103 105,Dagoretti,15.549205952803147
0710MTE,Muthure,-1.229803562,36.68734074,0,,2,70103110 70129110,70000010311 70000012911,103 129,Dagoretti,15.560573794844794
0800REG,Regen,-1.247038,36.681033,0,,5,70103110 80105111 80114110 80115110 80135110,70000010311 80500010511 80000114011 80000115011 80000135011,103 105 114W 115 135,Dagoretti,15.609144156704394
0700ETR,Muthure Center,-1.229907042,36.68606937,0,,1,70103110,70000010311,103,Dagoretti,15.68689401058299
0811ENR,Regen,-1.246540546,36.68014705,0,,2,80115111 80135111,80000115011 80000135011,115 135,Dagoretti,15.718611779070217
0801RGN,Regen Filling Station,-1.246497631,36.68014705,0,,2,70103111 80105110,70000010311 80500010511,103 105,Dagoretti,15.719854479425091
0700MAA,Matta,-1.229943037,36.685431,0,,2,70103110 70129110,70000010311 70000012911,103 129,Dagoretti,15.751089239761924
0811ITE,Regen Filling Station,-1.246039331,36.67941749,0,,1,80114111,80000114011,114W,Dagoretti,15.811460359097271
0700SAN,Kanisani,-1.229960686,36.68477654,0,,1,70103110,70000010311,103,Dagoretti,15.817766735214539
0701UKC,UON Kikuyu Campus,-1.265918,36.67477,0,,1,70102111,70600010211,102,Dagoretti,15.893028309036719
0701RNR,Matta,-1.230028868,36.68327451,0,,1,70103111,70000010311,103,Dagoretti,15.96985518599839
0701TAT,Matta,-1.229985952,36.68327451,0,,1,70129111,70000012911,129,Dagoretti,15.971626937799908
0700AOT,Nyathore,-1.230089396,36.68303847,0,,1,70129110,70000012911,129,Dagoretti,15.991731336817312
0710UKT,Uon Kikuyu Gate 2,-1.265422,36.673879,0,,1,70102110,70600010211,102,Dagoretti,15.998118001347668
0700HTA,Nyathore,-1.230175263,36.68238938,0,,1,70103110,70000010311,103,Dagoretti,16.055267473382866
0711UKS,UON Kikuyu Campus Stage,-1.265139,36.673039,0,,1,70102111,70600010211,102,Dagoretti,16.0947020866942
0711NTR,Nyathore,-1.230116254,36.6818583,0,,1,70103111,70000010311,103,Dagoretti,16.112583710298995
0810RUG,Rungiri,-1.242892,36.677207,0,,5,70103110 80105111 80114110 80115110 80135110,70000010311 80500010511 80000114011 80000115011 80000135011,103 105 114W 115 135,Dagoretti,16.142695751961345
0811RNR,Rungiri,-1.242925,36.677091,0,,3,80114111 80115111 80135111,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,16.154060222874108
0811RNG,Rungiri,-1.242828369,36.67692304,0,,2,70103111 80105110,70000010311 80500010511,103 105,Dagoretti,16.174984789730313
0711MGU,Magu,-1.230184436,36.68071032,0,,2,70103111 70129111,70000010311 70000012911,103 129,Dagoretti,16.22859081213949
0710MAU,Kwa Magu,-1.230248809,36.68054938,0,,2,70103110 70129110,70000010311 70000012911,103 129,Dagoretti,16.242652516420645
0700UKG,Uon Kikuyu Gate,-1.263941,36.671096,0,,1,70102110,70600010211,102,Dagoretti,16.326070938958733
0810KPL,Kampala,-1.240285,36.675546,0,,5,70103110 80105111 80114110 80115110 80135110,70000010311 80500010511 80000114011 80000115011 80000135011,103 105 114W 115 135,Dagoretti,16.402362380148418
0801KMP,Kampala Way Filling Station,-1.240333915,36.67538881,0,,2,70103111 80105110,70000010311 80500010511,103 105,Dagoretti,16.417492217188265
0701UAK,AICPK Gitaru,-1.230345368,36.67833924,0,,1,70129111,70000012911,129,Dagoretti,16.467950920142354
0701AHS,Alliance High School,-1.262897,36.6698,0,,1,70102111,70600010211,102,Dagoretti,16.484495340613332
0710AHL,Alliance High School,-1.262757,36.669726,0,,1,70102110,70600010211,102,Dagoretti,16.49479547296405
0700JKW,Kwa Jua,-1.230438119,36.67803884,0,,1,70103110,70000010311,103,Dagoretti,16.49545960392227
0800GIT,Gitaru,-1.239081,36.674939,0,,2,80114110 80135110,80000114011 80000135011,114W 135,Dagoretti,16.506330770893605
0700ADR,Darajani,-1.238774425,36.67490602,0,,1,70103110,70000010311,103,Dagoretti,16.52002277209048
0711ASS,Alliance High School Stage,-1.261021,36.668262,0,,1,70102111,70600010211,102,Dagoretti,16.683600642363768
0711NJG,Kwa Njeru Stage,-1.230536,36.675502,0,,2,70103111 70129111,70000010311 70000012911,103 129,Dagoretti,16.75542627610465
0710RJG,Kwa Njeru Stage,-1.230635047,36.67506695,0,,1,70129110,70000012911,129,Dagoretti,16.79688761409785
0710RKU,Kanjeru,-1.230641967,36.67505622,0,,1,70103110,70000010311,103,Dagoretti,16.797737116014
0701KNR,Kwa Njeru/Gitaru/Pank View,-1.230569,36.674916,0,,2,70103111 70129111,70000010311 70000012911,103 129,Dagoretti,16.81517644386288
0700NMA,Mlango Soko,-1.235630876,36.67307138,0,,1,70103110,70000010311,103,Dagoretti,16.82163024598893
0701NMO,Mlango Soko,-1.235774159,36.67261541,0,,1,70103111,70000010311,103,Dagoretti,16.864738705918015
0811UGC,Gitaru Junction,-1.235362619,36.67201728,0,,1,80114111,80000114011,114W,Dagoretti,16.942243258699637
0810TNA,Gitaru Junction,-1.235017776,36.67133331,0,,1,80105110,80500010511,105,Dagoretti,17.026489825738388
0700GRS,Gardens,-1.254524,36.665866,0,,1,70102110,70600010211,102,Dagoretti,17.0677797007192
0810IRT,Gitaru Vantage,-1.234493583,36.67105705,0,,1,80114110,80000114011,114W,Dagoretti,17.074085386384063
0701GRD,Gardens,-1.254207,36.665672,0,,1,70102111,70600010211,102,Dagoretti,17.095606470222172
0701AUT,Gitaru Kwa Ngwacii,-1.235452294,36.66950405,0,,1,70103111,70000010311,103,Dagoretti,17.20456406926584
0701FGS,Full Gospel,-1.251979,36.665049,0,,1,70102111,70600010211,102,Dagoretti,17.212084242414445
0710GVC,Gitaru/Vantage School,-1.233,36.67012,0,,1,80105111,80500010511,105,Dagoretti,17.226120310169843
0700GRU,Gitaru,-1.231977,36.670458,0,,2,70103110 70129110,70000010311 70000012911,103 129,Dagoretti,17.227959194338887
0700GGL,Green Gardens School,-1.25089,36.664915,0,,1,70102110,70600010211,102,Dagoretti,17.251587892455575
0701GGS,Green Gardens School,-1.251082,36.664868,0,,1,70102111,70600010211,102,Dagoretti,17.252246677892398
0701GTR,Gitaru Junction,-1.232416034,36.66992784,0,,2,70103111 70129111,70000010311 70000012911,103 129,Dagoretti,17.26750706447631
0811AAP,Kampala,-1.233222216,36.66923314,0,,1,80135111,80000135011,135,Dagoretti,17.31142321228991
0811GIT,Kampala,-1.233226,36.66923,0,,2,80114111 80115111,80000114011 80000115011,114W 115,Dagoretti,17.31161827916864
0810GIT,Gitaru Kampala,-1.232893,36.669092,0,,2,80115110 80135110,80000115011 80000135011,115 135,Dagoretti,17.338086967521974
0813KKS,Kikuyu Terminus,-1.246669292,36.66506767,0,,3,70129110 70129111 80105110,70000012911 70000012911 80500010511,129 129 105,Dagoretti,17.33930476374372
0713KKY,Kikuyu,-1.24654,36.664933,0,,2,70102110 70102111,70600010211 70600010211,102 102,Dagoretti,17.357239621555113
0700CWT,Gitaru Kwa Gwacii,-1.2356776,36.66780353,0,,1,70129110,70000012911,129,Dagoretti,17.376771197702624
0701GAC,Kwa Ngwacii,-1.235296726,36.66789472,0,,1,70129111,70000012911,129,Dagoretti,17.380086158134326
0811UEU,Kikuyu Terminus,-1.246422529,36.66470021,0,,1,80105111,80500010511,105,Dagoretti,17.385469550839076
0800UWI,Gitaru Kwa Gwacii,-1.235532761,36.66768551,0,,1,80105110,80500010511,105,Dagoretti,17.394181549036713
0710OSV,Kikuyu Overpass,-1.239341497,36.66624248,0,,1,70129110,70000012911,129,Dagoretti,17.423383260167043
0811APN,Kikuyu Town Bus Park,-1.242860556,36.66480482,0,,1,80105111,80500010511,105,Dagoretti,17.471975443079778
0701UGK,Muguku Farm,-1.237415671,36.66632831,0,,1,70129111,70000012911,129,Dagoretti,17.475588167665578
0801GMU,Muguku,-1.238021851,36.66594744,0,,1,80105111,80500010511,105,Dagoretti,17.496556486086586
0810GCR,Ha Gicuru,-1.228431,36.665231,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,17.90778752255947
0811UHG,Ha Gichuru,-1.22872138,36.66487455,0,,1,80115111,80000115011,115,Dagoretti,17.934086054893545
0811TGI,Gitaru,-1.228372782,36.66490406,0,,1,80114111,80000114011,114W,Dagoretti,17.944163973513188
0800URI,Gitaru,-1.227391004,36.66414499,0,,1,80114110,80000114011,114W,Dagoretti,18.06083640401772
0811SIG,Sigona,-1.223703,36.663543,0,,3,80114111 80115111 80135111,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,18.268495234841136
0810SIG,Sigona Golf,-1.222852,36.663602,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,18.296953276157844
0801WID,Wida Hotel,-1.220669,36.663259,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,18.42285437660574
0811DHE,Winda Hotel,-1.216778755,36.6626215,0,,1,80115111,80000115011,115,Dagoretti,18.65581530143061
0801AEG,Zambezi Stage,-1.214001507,36.66113287,0,,1,80114111,80000114011,114W,Dagoretti,18.93148658904379
0810ZAB,Zambezi,-1.212741,36.659981,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,19.105669894728653
0801AKA,Kiambaa,-1.212563842,36.65955573,0,,1,80114111,80000114011,114W,Dagoretti,19.156866138280403
0811ABI,Kiambaa,-1.206679076,36.65695935,0,,1,80115111,80000115011,115,Dagoretti,19.69463061583327
0800KBA,Kiambaa,-1.205796,36.656692,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,19.76406665988174
0811ZOP,Zambezi,-1.201284,36.654722,0,,3,80114111 80115111 80135111,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,20.183140653955792
0810KBA,Kiambaa,-1.198661,36.653775,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,20.41000049133485
0810GIC,Kwa Gicini,-1.192524,36.650483,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,21.054034030039727
0811ECK,Kiambea/Gicini,-1.19276914,36.65033966,0,,1,80114111,80000114011,114W,Dagoretti,21.05496716911677
0811GCN,Gicini,-1.191999,36.650001,0,,3,80114111 80115111 80135111,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,21.129067113920097
0811MKE,Kiambea,-1.188089848,36.64771914,0,,1,80115111,80000115011,115,Dagoretti,21.562011723585993
0811MUG,Muguga,-1.186133,36.646986,0,,3,80114111 80115111 80135111,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,21.74039694988641
0810MUG,Muguga,-1.185962,36.647084,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,21.740408161228853
0810SIT,Site,-1.180555,36.644643,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,22.278508405245546
0811EIS,Site,-1.18060112,36.64414912,0,,1,80115111,80000115011,115,Dagoretti,22.32303176801272
0801TIE,Site,-1.180173486,36.64387554,0,,1,80114111,80000114011,114W,Dagoretti,22.37350972397831
0810IKA,Ika Ithano,-1.178277,36.643331,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,22.534103949493815
0811IKA,Ika Ithano,-1.178246,36.643085,0,,3,80114111 80115111 80135111,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,22.55927998208125
0801OAH,Ha Joram,-1.176806152,36.64246738,0,,2,80114111 80115111,80000114011 80000115011,114W 115,Dagoretti,22.701170574735304
0811JOR,Pel,-1.168968,36.641115,0,,3,80114111 80115111 80135111,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,23.29370561485721
0810BEL,Pell,-1.167898178,36.64112091,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,23.35831437073488
0800EWA,Swatch Place,-1.164273351,36.64041013,0,,1,80114110,80000114011,114W,Dagoretti,23.647646176803498
0811LSE,Swatch Place,-1.162653297,36.64006144,0,,1,80115111,80000115011,115,Dagoretti,23.780960734291543
0801CNG,Chunga Mali,-1.160339713,36.63969398,0,,2,80114111 80135111,80000114011 80000135011,114W 135,Dagoretti,23.960602429589485
0810CNG,Chunga Mali,-1.159339,36.63971,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,24.02283220222437
0811CNG,Chunga Mali,-1.159266829,36.63952231,0,,1,80115111,80000115011,115,Dagoretti,24.044525700311073
0801RRN,Rironi,-1.155045033,36.63878202,0,,2,80114111 80115111,80000114011 80000115011,114W 115,Dagoretti,24.383611672080278
0810RIR,Rironi,-1.154283,36.63886,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,24.42626484990969
0801RIO,Rironi,-1.154488653,36.63870424,0,,1,80135111,80000135011,135,Dagoretti,24.426860285577998
0800IAS,Arimis,-1.152364343,36.63844675,0,,1,80114110,80000114011,114W,Dagoretti,24.589210701215475
0811IRS,Arimi's,-1.151762009,36.63850307,0,,1,80114111,80000114011,114W,Dagoretti,24.623901214822695
0801NRS,Arironi's,-1.149691343,36.6379559,0,,1,80114111,80000114011,114W,Dagoretti,24.810079995413194
0810ARM,Arironi's,-1.148981,36.63797,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,24.85621850652448
0801OII,Arironi's,-1.146114796,36.63735777,0,,1,80135111,80000135011,135,Dagoretti,25.10308224388483
0810KBB,Kambembe,-1.145791,36.637495,0,,3,80114110 80115110 80135110,80000114011 80000115011 80000135011,114W 115 135,Dagoretti,25.11288068119458
0401WIA,Kwa Maji,-1.270943284,36.89981997,0,,2,4019C211 43560221,4070519C211 4070500SK11,19C2 39SK,Embakasi Central,9.345610162840147
0400IWK,Kwa Maji,-1.27112335,36.89993799,0,,1,4019C210,4070519C211,19C2,Embakasi Central,9.355660922430085
0400ENA,Nasra Stage,-1.27047658,36.90050393,0,,1,4019C210,4070519C211,19C2,Embakasi Central,9.428548294428634
0411TOL,Nairobi Bottlers,-1.269655824,36.90125763,0,,2,43560221 43839111,4070500SK11 40705383911,39SK 38/39,Embakasi Central,9.52551801183471
0401SPL,Supa Loaf,-1.268888712,36.90185308,0,,2,4019C211 43839111,4070519C211 40705383911,19C2 38/39,Embakasi Central,9.60476327510783
0400ALF,Supa Loaf,-1.268294817,36.90245926,0,,1,43839110,40705383911,38/39,Embakasi Central,9.682393771679
0401FPL,Supa Loaf,-1.267585158,36.9029206,0,,1,43560221,4070500SK11,39SK,Embakasi Central,9.746779315835738
0401KOJ,Koma Junction,-1.265460849,36.90446019,0,,3,3018C111 31862110 4019C211,30600018C11 30600186211 4070519C211,18C 16/62 19C2,Embakasi Central,9.959622062247286
0401KMJ,Koma Junction,-1.26531601,36.90455139,0,,2,43560221 43839111,4070500SK11 40705383911,39SK 38/39,Embakasi Central,9.9727795255448
0400KMJ,Koma Junction,-1.265503764,36.90462649,0,,3,4019C210 43560220 43839110,4070519C211 4070500SK11 40705383911,19C2 39SK 38/39,Embakasi Central,9.9767889868804
0300UJT,Koma Junction,-1.265444756,36.90466136,0,,1,3018C110,30600018C11,18C,Embakasi Central,9.981893447048131
